id,age,sex,emp,mob,inc,cit,mar,sch,dis,wrk,ins,rce
13882,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,not.working,with.insurance,asian
13883,a.50.59,m,civilian.employed,same.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13884,a.20.29,m,civilian.employed,same.house,i.25000.34999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,two
13885,a.60.69,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13886,a.50.59,m,civilian.employed,same.house,i.15000.24999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
13887,a.50.59,m,not.in.labor.force,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
13888,a.0.9,f,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13889,a.50.59,f,not.in.labor.force,same.house,i.0.9999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
13890,a.40.49,m,civilian.employed,same.house,i.75000.99999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
13891,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,local,with.insurance,white
13892,a.20.29,f,unemployed,diff.us.house,i.0.9999,not.citizen,widowed,private,without.disability,self.employed.no.corp,with.insurance,white
13893,a.50.59,f,civilian.employed,same.house,i.15000.24999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,black
13894,a.10.19,m,not.in.labor.force,same.house,i.0.9999,not.citizen,never,public,without.disability,not.working,with.insurance,asian
13895,a.10.19,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
13896,a.20.29,f,civilian.employed,same.house,i.65000.74999,naturalization,divorced,no.schooling,without.disability,local,with.insurance,asian
13897,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,two
13898,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,no.schooling,without.disability,not.working,with.insurance,white
13899,a.0.9,m,not.in.labor.force,diff.us.house,i.75000.99999,not.citizen,never,no.schooling,without.disability,not.working,with.insurance,asian
13900,a.50.59,f,not.in.labor.force,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
13901,a.30.39,f,civilian.employed,same.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,federal,with.insurance,white
13902,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13903,a.20.29,m,civilian.employed,same.house,i.35000.49999,abroad.born,widowed,no.schooling,without.disability,self.employed.no.corp,with.insurance,black
13904,a.30.39,m,civilian.employed,same.house,i.35000.49999,us.born,never,public,without.disability,private.profit,with.insurance,white
13905,a.50.59,m,civilian.employed,same.house,i.0.9999,puerto.rico.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13906,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
13907,a.60.69,f,civilian.employed,diff.us.house,i.65000.74999,us.born,married,no.schooling,without.disability,state,with.insurance,white
13908,a.30.39,m,civilian.employed,same.house,i.15000.24999,abroad.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13909,a.10.19,m,civilian.employed,same.house,i.75000.99999,us.born,divorced,public,without.disability,private.profit,with.insurance,white
13910,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,separated,no.schooling,without.disability,private.profit,without.insurance,black
13911,a.20.29,m,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
13912,a.50.59,m,civilian.employed,same.house,i.50000.64999,naturalization,married,no.schooling,without.disability,local,with.insurance,asian
13913,a.20.29,m,unemployed,diff.us.house,i.0.9999,not.citizen,never,no.schooling,without.disability,private.profit,with.insurance,white
13914,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13915,a.50.59,f,civilian.employed,diff.us.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
13916,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,self.employed.corp,with.insurance,white
13917,a.30.39,f,civilian.employed,diff.us.house,i.25000.34999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,two
13918,a.30.39,m,civilian.employed,same.house,i.10000.14999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,black
13919,a.30.39,m,civilian.employed,abroad.house,i.75000.99999,us.born,married,private,without.disability,private.profit,with.insurance,white
13920,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
13921,a.10.19,m,civilian.employed,same.house,i.75000.99999,abroad.born,never,public,without.disability,private.profit,with.insurance,white
13922,a.0.9,f,civilian.employed,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13923,a.50.59,m,not.in.labor.force,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13924,a.70.79,m,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,married,no.schooling,without.disability,not.working,with.insurance,two
13925,a.0.9,f,civilian.employed,same.house,i.25000.34999,us.born,never,private,without.disability,private.profit,with.insurance,white
13926,a.20.29,f,civilian.employed,same.house,i.15000.24999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
13927,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13928,a.50.59,m,civilian.employed,same.house,i.75000.99999,naturalization,never,no.schooling,without.disability,private.profit,with.insurance,white
13929,a.40.49,m,civilian.employed,diff.us.house,i.75000.99999,abroad.born,never,public,without.disability,private.profit,with.insurance,asian
13930,a.70.79,f,civilian.employed,same.house,i.50000.64999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13931,a.80.89,f,not.in.labor.force,same.house,i.0.9999,us.born,widowed,no.schooling,without.disability,not.working,with.insurance,white
13932,a.30.39,m,civilian.employed,same.house,i.75000.99999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
13933,a.40.49,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,black
13934,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
13935,a.50.59,f,civilian.employed,same.house,i.35000.49999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,black
13936,a.10.19,f,civilian.employed,same.house,i.75000.99999,naturalization,never,no.schooling,without.disability,private.profit,with.insurance,asian
13937,a.50.59,f,civilian.employed,same.house,i.50000.64999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
13938,a.20.29,m,civilian.employed,same.house,i.10000.14999,us.born,married,no.schooling,with.disability,private.profit,with.insurance,white
13939,a.40.49,f,civilian.employed,diff.us.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,federal,with.insurance,white
13940,a.10.19,m,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
13941,a.40.49,m,civilian.employed,same.house,i.35000.49999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
13942,a.40.49,m,civilian.employed,same.house,i.50000.64999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
13943,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13944,a.10.19,f,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
13945,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13946,a.10.19,f,not.in.labor.force,same.house,i.0.9999,not.citizen,married,public,without.disability,not.working,with.insurance,asian
13947,a.60.69,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13948,a.60.69,f,civilian.employed,diff.us.house,i.50000.64999,not.citizen,divorced,no.schooling,without.disability,private.profit,with.insurance,white
13949,a.50.59,f,civilian.employed,same.house,i.75000.99999,not.citizen,widowed,no.schooling,without.disability,private.profit,with.insurance,white
13950,a.50.59,f,civilian.employed,diff.us.house,i.0.9999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
13951,a.10.19,f,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,state,with.insurance,other
13952,a.10.19,f,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13953,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,naturalization,never,public,without.disability,not.working,with.insurance,asian
13954,a.70.79,f,not.in.labor.force,same.house,i.0.9999,not.citizen,widowed,no.schooling,without.disability,not.working,with.insurance,white
13955,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
13956,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13957,a.60.69,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13958,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13959,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,black
13960,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13961,a.30.39,m,civilian.employed,diff.us.house,i.25000.34999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
13962,a.70.79,f,not.in.labor.force,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,not.working,with.insurance,white
13963,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
13964,a.30.39,m,armed.forces,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
13965,a.20.29,f,unemployed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
13966,a.0.9,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
13967,a.0.9,f,not.in.labor.force,same.house,i.0.9999,us.born,never,private,without.disability,not.working,with.insurance,white
13968,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
13969,a.50.59,m,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,with.disability,self.employed.no.corp,with.insurance,white
13970,a.60.69,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
13971,a.50.59,f,civilian.employed,diff.us.house,i.25000.34999,us.born,married,no.schooling,without.disability,federal,without.insurance,white
13972,a.70.79,f,not.in.labor.force,diff.us.house,i.0.9999,naturalization,married,no.schooling,without.disability,not.working,with.insurance,white
13973,a.50.59,m,not.in.labor.force,same.house,i.35000.49999,naturalization,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,asian
13974,a.30.39,f,civilian.employed,same.house,i.35000.49999,not.citizen,divorced,no.schooling,without.disability,private.profit,with.insurance,black
13975,a.50.59,m,civilian.employed,same.house,i.65000.74999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13976,a.50.59,m,civilian.employed,diff.us.house,i.35000.49999,naturalization,married,no.schooling,with.disability,private.profit,with.insurance,white
13977,a.70.79,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,two
13978,a.10.19,m,unemployed,same.house,i.10000.14999,us.born,never,public,without.disability,private.profit,with.insurance,white
13979,a.50.59,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,white
13980,a.10.19,m,not.in.labor.force,same.house,i.0.9999,abroad.born,never,public,without.disability,not.working,with.insurance,asian
13981,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
13982,a.50.59,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
13983,a.40.49,f,civilian.employed,diff.us.house,i.35000.49999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
13984,a.70.79,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
13985,a.0.9,f,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,other
13986,a.70.79,f,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,two
13987,a.30.39,f,armed.forces,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13988,a.50.59,m,civilian.employed,diff.us.house,i.25000.34999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
13989,a.20.29,f,not.in.labor.force,same.house,i.0.9999,us.born,married,private,without.disability,not.working,with.insurance,white
13990,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,not.citizen,widowed,no.schooling,without.disability,not.working,with.insurance,two
13991,a.20.29,f,civilian.employed,same.house,i.0.9999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
13992,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
13993,a.60.69,m,civilian.employed,same.house,i.35000.49999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
13994,a.40.49,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,with.disability,private.profit,with.insurance,white
13995,a.80.89,f,not.in.labor.force,same.house,i.0.9999,us.born,never,no.schooling,with.disability,not.working,with.insurance,white
13996,a.70.79,m,not.in.labor.force,same.house,i.0.9999,us.born,widowed,no.schooling,with.disability,private.profit,with.insurance,white
13997,a.50.59,f,civilian.employed,same.house,i.50000.64999,us.born,divorced,no.schooling,with.disability,private.profit,with.insurance,white
13998,a.50.59,m,civilian.employed,diff.us.house,i.25000.34999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
13999,a.10.19,m,civilian.employed,diff.us.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
14000,a.60.69,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
14001,a.30.39,m,civilian.employed,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
14002,a.10.19,f,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,never,public,without.disability,not.working,with.insurance,black
14003,a.40.49,f,civilian.employed,same.house,i.15000.24999,us.born,married,no.schooling,without.disability,state,with.insurance,white
14004,a.0.9,f,civilian.employed,same.house,i.65000.74999,naturalization,widowed,no.schooling,without.disability,not.working,with.insurance,white
14005,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,divorced,no.schooling,with.disability,private.profit,with.insurance,white
14006,a.30.39,m,civilian.employed,abroad.house,i.75000.99999,puerto.rico.born,married,no.schooling,without.disability,federal,with.insurance,white
14007,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
14008,a.70.79,f,not.in.labor.force,same.house,i.0.9999,not.citizen,widowed,no.schooling,without.disability,not.working,with.insurance,white
14009,a.70.79,m,not.in.labor.force,diff.us.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
14010,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
14011,a.0.9,m,not.in.labor.force,same.house,i.0.9999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
14012,a.20.29,f,civilian.employed,same.house,i.0.9999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
14013,a.50.59,f,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,married,no.schooling,without.disability,not.working,without.insurance,white
14014,a.30.39,f,civilian.employed,diff.us.house,i.25000.34999,not.citizen,never,no.schooling,without.disability,private.profit,without.insurance,other
14015,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14016,a.20.29,f,civilian.employed,diff.us.house,i.35000.49999,puerto.rico.born,married,private,without.disability,private.no.profit,with.insurance,white
14017,a.0.9,f,not.in.labor.force,diff.us.house,i.75000.99999,not.citizen,never,private,without.disability,not.working,without.insurance,asian
14018,a.40.49,m,civilian.employed,diff.us.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14019,a.20.29,f,unemployed,same.house,i.0.9999,naturalization,widowed,no.schooling,without.disability,private.profit,with.insurance,other
14020,a.50.59,m,civilian.employed,same.house,i.25000.34999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,other
14021,a.30.39,m,civilian.employed,same.house,i.25000.34999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
14022,a.80.89,m,not.in.labor.force,diff.us.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,white
14023,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
14024,a.70.79,m,not.in.labor.force,diff.us.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
14025,a.70.79,f,not.in.labor.force,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,not.working,with.insurance,asian
14026,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
14027,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
14028,a.20.29,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
14029,a.50.59,m,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,married,no.schooling,with.disability,not.working,with.insurance,white
14030,a.30.39,m,civilian.employed,abroad.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
14031,a.0.9,m,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,two
14032,a.50.59,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14033,a.50.59,m,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
14034,a.50.59,m,civilian.employed,diff.us.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
14035,a.40.49,f,civilian.employed,diff.us.house,i.0.9999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
14036,a.50.59,f,civilian.employed,abroad.house,i.75000.99999,not.citizen,married,no.schooling,without.disability,federal,with.insurance,other
14037,a.10.19,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,private,without.disability,not.working,with.insurance,white
14038,a.30.39,m,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,never,no.schooling,without.disability,not.working,with.insurance,black
14039,a.80.89,f,not.in.labor.force,same.house,i.0.9999,not.citizen,widowed,no.schooling,without.disability,not.working,with.insurance,white
14040,a.80.89,f,not.in.labor.force,same.house,i.0.9999,naturalization,widowed,no.schooling,without.disability,not.working,with.insurance,asian
14041,a.50.59,m,civilian.employed,same.house,i.75000.99999,abroad.born,never,public,without.disability,private.profit,with.insurance,white
14042,a.10.19,m,not.in.labor.force,same.house,i.25000.34999,abroad.born,never,public,without.disability,private.profit,with.insurance,asian
14043,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,other
14044,a.50.59,m,civilian.employed,same.house,i.50000.64999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14045,a.80.89,f,not.in.labor.force,same.house,i.0.9999,us.born,never,no.schooling,without.disability,not.working,with.insurance,asian
14046,a.50.59,f,civilian.employed,same.house,i.50000.64999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
14047,a.50.59,m,civilian.employed,diff.us.house,i.0.9999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
14048,a.10.19,f,civilian.employed,same.house,i.75000.99999,us.born,never,public,with.disability,private.profit,with.insurance,white
14049,a.10.19,m,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,asian
14050,a.30.39,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,married,no.schooling,without.disability,self.employed.corp,with.insurance,black
14051,a.70.79,f,civilian.employed,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
14052,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,public,without.disability,not.working,with.insurance,asian
14053,a.50.59,f,civilian.employed,diff.us.house,i.75000.99999,us.born,widowed,no.schooling,without.disability,private.profit,without.insurance,other
14054,a.50.59,f,civilian.employed,same.house,i.50000.64999,us.born,married,no.schooling,without.disability,local,with.insurance,white
14055,a.40.49,m,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
14056,a.20.29,f,civilian.employed,same.house,i.0.9999,us.born,never,public,without.disability,private.no.profit,with.insurance,white
14057,a.50.59,f,unemployed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14058,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
14059,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
14060,a.30.39,m,civilian.employed,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14061,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14062,a.10.19,m,civilian.employed,same.house,i.35000.49999,us.born,divorced,private,without.disability,private.no.profit,with.insurance,black
14063,a.80.89,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
14064,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,white
14065,a.40.49,f,civilian.employed,same.house,i.50000.64999,us.born,married,no.schooling,without.disability,local,with.insurance,white
14066,a.10.19,m,not.in.labor.force,diff.us.house,i.0.9999,naturalization,never,public,without.disability,not.working,with.insurance,asian
14067,a.10.19,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
14068,a.30.39,m,civilian.employed,same.house,i.15000.24999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
14069,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
14070,a.10.19,f,unemployed,same.house,i.0.9999,not.citizen,never,public,without.disability,private.profit,with.insurance,white
14071,a.50.59,m,civilian.employed,same.house,i.0.9999,abroad.born,married,no.schooling,without.disability,private.profit,with.insurance,asian
14072,a.20.29,f,civilian.employed,same.house,i.25000.34999,naturalization,never,public,without.disability,private.profit,with.insurance,white
14073,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
14074,a.80.89,f,not.in.labor.force,same.house,i.0.9999,naturalization,widowed,no.schooling,without.disability,self.employed.no.corp,with.insurance,asian
14075,a.0.9,f,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
14076,a.0.9,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
14077,a.30.39,f,civilian.employed,same.house,i.25000.34999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,black
14078,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
14079,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
14080,a.50.59,f,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,with.disability,self.employed.no.corp,with.insurance,white
14081,a.30.39,m,civilian.employed,same.house,i.25000.34999,not.citizen,married,no.schooling,without.disability,self.employed.corp,with.insurance,asian
14082,a.20.29,f,civilian.employed,diff.us.house,i.35000.49999,us.born,never,public,without.disability,private.profit,with.insurance,white
14083,a.30.39,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14084,a.30.39,f,civilian.employed,diff.us.house,i.35000.49999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,black
14085,a.50.59,f,civilian.employed,same.house,i.0.9999,not.citizen,never,no.schooling,without.disability,private.profit,without.insurance,asian
14086,a.30.39,f,civilian.employed,diff.us.house,i.0.9999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,black
14087,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
14088,a.50.59,m,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
14089,a.50.59,m,civilian.employed,same.house,i.65000.74999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14090,a.50.59,f,civilian.employed,diff.us.house,i.50000.64999,us.born,married,no.schooling,without.disability,local,with.insurance,white
14091,a.10.19,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
14092,a.10.19,f,not.in.labor.force,same.house,i.0.9999,not.citizen,never,public,without.disability,not.working,with.insurance,white
14093,a.70.79,m,civilian.employed,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
14094,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
14095,a.40.49,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14096,a.10.19,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
14097,a.60.69,f,civilian.employed,diff.us.house,i.0.9999,naturalization,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
14098,a.30.39,f,civilian.employed,same.house,i.50000.64999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14099,a.20.29,f,civilian.employed,same.house,i.25000.34999,us.born,never,private,without.disability,private.profit,with.insurance,white
14100,a.10.19,m,unemployed,diff.us.house,i.0.9999,us.born,never,public,without.disability,private.profit,with.insurance,white
14101,a.30.39,f,civilian.employed,same.house,i.50000.64999,us.born,never,no.schooling,without.disability,private.no.profit,with.insurance,white
14102,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,with.disability,local,with.insurance,white
14103,a.70.79,f,not.in.labor.force,diff.us.house,i.0.9999,naturalization,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,asian
14104,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,with.disability,not.working,with.insurance,two
14105,a.70.79,f,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,married,no.schooling,with.disability,private.profit,with.insurance,asian
14106,a.80.89,f,not.in.labor.force,same.house,i.0.9999,naturalization,widowed,no.schooling,without.disability,not.working,with.insurance,white
14107,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
14108,a.20.29,f,civilian.employed,same.house,i.0.9999,us.born,never,public,without.disability,private.profit,with.insurance,white
14109,a.30.39,m,civilian.employed,abroad.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
14110,a.50.59,f,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,widowed,no.schooling,without.disability,self.employed.corp,with.insurance,white
