id,age,sex,emp,mob,inc,cit,mar,sch,dis,wrk,ins,rce
6312,a.0.9,m,not.in.labor.force,same.house,i.0.9999,us.born,never,private,without.disability,not.working,with.insurance,white
6313,a.70.79,f,not.in.labor.force,diff.us.house,i.0.9999,naturalization,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,asian
6314,a.10.19,m,not.in.labor.force,same.house,i.0.9999,abroad.born,never,no.schooling,without.disability,not.working,with.insurance,asian
6315,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6316,a.60.69,f,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6317,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,public,without.disability,not.working,with.insurance,other
6318,a.50.59,f,civilian.employed,same.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6319,a.50.59,m,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6320,a.70.79,m,not.in.labor.force,diff.us.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,white
6321,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6322,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6323,a.70.79,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,widowed,no.schooling,with.disability,private.profit,with.insurance,white
6324,a.80.89,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,widowed,no.schooling,without.disability,not.working,with.insurance,white
6325,a.30.39,f,not.in.labor.force,same.house,i.0.9999,us.born,never,no.schooling,with.disability,not.working,with.insurance,white
6326,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
6327,a.10.19,m,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6328,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,public,without.disability,not.working,with.insurance,white
6329,a.70.79,m,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,two
6330,a.20.29,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6331,a.50.59,f,civilian.employed,diff.us.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,self.employed.corp,with.insurance,asian
6332,a.40.49,m,civilian.employed,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6333,a.10.19,m,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,asian
6334,a.40.49,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6335,a.60.69,f,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6336,a.10.19,f,not.in.labor.force,same.house,i.0.9999,not.citizen,never,public,without.disability,not.working,with.insurance,asian
6337,a.30.39,f,civilian.employed,same.house,i.75000.99999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,other
6338,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6339,a.50.59,f,civilian.employed,diff.us.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6340,a.40.49,m,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,other
6341,a.50.59,f,civilian.employed,same.house,i.50000.64999,naturalization,married,no.schooling,without.disability,self.employed.corp,with.insurance,white
6342,a.60.69,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6343,a.60.69,f,civilian.employed,same.house,i.0.9999,us.born,widowed,no.schooling,without.disability,private.no.profit,with.insurance,white
6344,a.50.59,m,civilian.employed,same.house,i.50000.64999,us.born,married,no.schooling,with.disability,private.profit,with.insurance,white
6345,a.20.29,m,civilian.employed,same.house,i.10000.14999,us.born,never,public,with.disability,private.profit,with.insurance,white
6346,a.70.79,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6347,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,with.disability,private.profit,with.insurance,white
6348,a.10.19,f,civilian.employed,same.house,i.0.9999,us.born,never,public,without.disability,private.profit,with.insurance,white
6349,a.30.39,f,civilian.employed,diff.us.house,i.15000.24999,naturalization,widowed,no.schooling,without.disability,private.profit,with.insurance,asian
6350,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,without.insurance,white
6351,a.40.49,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6352,a.50.59,m,not.in.labor.force,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,federal,with.insurance,white
6353,a.10.19,m,unemployed,same.house,i.0.9999,not.citizen,never,public,without.disability,private.profit,without.insurance,asian
6354,a.50.59,m,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6355,a.40.49,f,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
6356,a.30.39,f,civilian.employed,diff.us.house,i.35000.49999,us.born,never,no.schooling,without.disability,private.no.profit,without.insurance,white
6357,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6358,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6359,a.50.59,f,civilian.employed,same.house,i.50000.64999,us.born,married,no.schooling,without.disability,state,with.insurance,white
6360,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6361,a.60.69,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6362,a.20.29,f,not.in.labor.force,diff.us.house,i.0.9999,puerto.rico.born,widowed,no.schooling,without.disability,not.working,with.insurance,black
6363,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6364,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6365,a.20.29,m,civilian.employed,same.house,i.35000.49999,puerto.rico.born,never,public,without.disability,private.profit,with.insurance,black
6366,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6367,a.50.59,f,civilian.employed,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
6368,a.50.59,f,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,local,with.insurance,white
6369,a.50.59,f,civilian.employed,same.house,i.65000.74999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,asian
6370,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,no.schooling,without.disability,not.working,with.insurance,two
6371,a.20.29,m,civilian.employed,same.house,i.35000.49999,abroad.born,never,private,without.disability,private.profit,with.insurance,two
6372,a.50.59,f,civilian.employed,same.house,i.15000.24999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
6373,a.30.39,m,civilian.employed,same.house,i.50000.64999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6374,a.20.29,m,civilian.employed,same.house,i.15000.24999,us.born,divorced,public,without.disability,private.profit,without.insurance,black
6375,a.20.29,m,civilian.employed,diff.us.house,i.50000.64999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
6376,a.50.59,m,civilian.employed,same.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,federal,with.insurance,white
6377,a.50.59,f,civilian.employed,same.house,i.75000.99999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,asian
6378,a.0.9,m,not.in.labor.force,diff.us.house,i.75000.99999,not.citizen,never,public,without.disability,not.working,with.insurance,black
6379,a.10.19,m,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6380,a.70.79,m,not.in.labor.force,same.house,i.0.9999,abroad.born,married,no.schooling,with.disability,not.working,with.insurance,white
6381,a.80.89,m,not.in.labor.force,same.house,i.0.9999,naturalization,married,no.schooling,with.disability,not.working,with.insurance,asian
6382,a.30.39,m,civilian.employed,same.house,i.15000.24999,naturalization,never,no.schooling,without.disability,private.profit,with.insurance,black
6383,a.0.9,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6384,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
6385,a.50.59,m,civilian.employed,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,private.no.profit,with.insurance,white
6386,a.40.49,f,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
6387,a.30.39,f,armed.forces,same.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,state,with.insurance,white
6388,a.40.49,m,armed.forces,abroad.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6389,a.40.49,f,civilian.employed,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,asian
6390,a.10.19,m,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,public,with.disability,not.working,with.insurance,white
6391,a.10.19,f,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,asian
6392,a.0.9,m,civilian.employed,diff.us.house,i.75000.99999,us.born,never,no.schooling,without.disability,federal,with.insurance,white
6393,a.0.9,f,not.in.labor.force,same.house,i.0.9999,us.born,never,no.schooling,without.disability,not.working,with.insurance,asian
6394,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,two
6395,a.30.39,f,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
6396,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,state,with.insurance,white
6397,a.40.49,f,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,self.employed.corp,with.insurance,white
6398,a.30.39,f,civilian.employed,abroad.house,i.15000.24999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
6399,a.70.79,f,not.in.labor.force,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,not.working,with.insurance,white
6400,a.0.9,m,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6401,a.50.59,f,civilian.employed,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
6402,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6403,a.60.69,f,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
6404,a.10.19,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,with.disability,not.working,with.insurance,white
6405,a.50.59,m,civilian.employed,same.house,i.25000.34999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6406,a.40.49,f,civilian.employed,abroad.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6407,a.40.49,f,civilian.employed,same.house,i.15000.24999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
6408,a.30.39,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
6409,a.30.39,m,civilian.employed,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6410,a.70.79,f,not.in.labor.force,same.house,i.0.9999,not.citizen,widowed,no.schooling,without.disability,not.working,with.insurance,white
6411,a.0.9,m,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6412,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6413,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
6414,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
6415,a.20.29,f,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,private.no.profit,with.insurance,white
6416,a.30.39,f,civilian.employed,same.house,i.10000.14999,naturalization,divorced,no.schooling,without.disability,private.profit,with.insurance,white
6417,a.40.49,m,civilian.employed,diff.us.house,i.75000.99999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,black
6418,a.50.59,m,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
6419,a.10.19,f,not.in.labor.force,abroad.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6420,a.20.29,f,civilian.employed,diff.us.house,i.10000.14999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
6421,a.60.69,f,civilian.employed,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,not.working,with.insurance,white
6422,a.20.29,f,civilian.employed,diff.us.house,i.35000.49999,naturalization,never,public,without.disability,private.profit,with.insurance,asian
6423,a.80.89,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6424,a.30.39,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,black
6425,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6426,a.10.19,f,civilian.employed,same.house,i.0.9999,us.born,never,public,without.disability,state,with.insurance,white
6427,a.30.39,m,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,black
6428,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,separated,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
6429,a.60.69,f,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
6430,a.30.39,f,not.in.labor.force,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,not.working,without.insurance,white
6431,a.40.49,f,civilian.employed,same.house,i.50000.64999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
6432,a.60.69,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6433,a.30.39,m,civilian.employed,diff.us.house,i.15000.24999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
6434,a.60.69,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,state,with.insurance,white
6435,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6436,a.20.29,f,civilian.employed,diff.us.house,i.25000.34999,naturalization,widowed,no.schooling,without.disability,private.profit,with.insurance,white
6437,a.50.59,f,not.in.labor.force,diff.us.house,i.25000.34999,not.citizen,married,no.schooling,without.disability,local,with.insurance,white
6438,a.70.79,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6439,a.0.9,m,not.in.labor.force,same.house,i.0.9999,us.born,never,no.schooling,with.disability,not.working,with.insurance,white
6440,a.40.49,f,civilian.employed,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6441,a.50.59,m,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,federal,with.insurance,white
6442,a.10.19,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6443,a.0.9,f,not.in.labor.force,abroad.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6444,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6445,a.20.29,f,civilian.employed,diff.us.house,i.50000.64999,us.born,never,private,without.disability,private.profit,with.insurance,black
6446,a.70.79,m,not.in.labor.force,abroad.house,i.0.9999,naturalization,married,no.schooling,without.disability,not.working,with.insurance,white
6447,a.80.89,m,unemployed,diff.us.house,i.0.9999,us.born,widowed,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
6448,a.60.69,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6449,a.10.19,m,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6450,a.0.9,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6451,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,local,with.insurance,white
6452,a.0.9,f,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6453,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
6454,a.30.39,f,civilian.employed,diff.us.house,i.15000.24999,us.born,married,no.schooling,without.disability,private.profit,without.insurance,black
6455,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6456,a.30.39,m,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6457,a.50.59,f,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6458,a.20.29,m,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6459,a.50.59,f,civilian.employed,same.house,i.35000.49999,abroad.born,never,private,without.disability,private.profit,with.insurance,white
6460,a.30.39,f,armed.forces,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6461,a.20.29,m,civilian.employed,same.house,i.25000.34999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
6462,a.50.59,f,armed.forces,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6463,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,widowed,no.schooling,without.disability,not.working,with.insurance,white
6464,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6465,a.60.69,f,civilian.employed,same.house,i.50000.64999,naturalization,married,no.schooling,without.disability,private.no.profit,with.insurance,asian
6466,a.30.39,f,civilian.employed,same.house,i.75000.99999,us.born,never,public,without.disability,private.profit,with.insurance,white
6467,a.30.39,m,civilian.employed,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6468,a.70.79,m,not.in.labor.force,same.house,i.75000.99999,naturalization,never,no.schooling,without.disability,not.working,with.insurance,asian
6469,a.0.9,f,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,black
6470,a.80.89,f,civilian.employed,diff.us.house,i.0.9999,not.citizen,widowed,no.schooling,without.disability,not.working,with.insurance,white
6471,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6472,a.40.49,f,civilian.employed,abroad.house,i.75000.99999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
6473,a.10.19,f,civilian.employed,same.house,i.0.9999,us.born,never,public,without.disability,private.profit,with.insurance,two
6474,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,local,with.insurance,white
6475,a.30.39,f,civilian.employed,same.house,i.35000.49999,not.citizen,never,public,without.disability,private.profit,with.insurance,other
6476,a.0.9,m,not.in.labor.force,diff.us.house,i.75000.99999,not.citizen,never,no.schooling,without.disability,private.profit,with.insurance,two
6477,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,two
6478,a.20.29,f,civilian.employed,diff.us.house,i.0.9999,us.born,never,no.schooling,with.disability,private.profit,with.insurance,white
6479,a.70.79,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6480,a.50.59,m,civilian.employed,same.house,i.75000.99999,abroad.born,never,no.schooling,without.disability,private.profit,with.insurance,white
6481,a.50.59,m,civilian.employed,diff.us.house,i.0.9999,naturalization,separated,no.schooling,with.disability,private.profit,with.insurance,asian
6482,a.20.29,f,civilian.employed,same.house,i.35000.49999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6483,a.50.59,m,civilian.employed,same.house,i.10000.14999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6484,a.10.19,f,civilian.employed,diff.us.house,i.50000.64999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,black
6485,a.30.39,f,civilian.employed,same.house,i.35000.49999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,asian
6486,a.20.29,f,unemployed,same.house,i.0.9999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,black
6487,a.30.39,f,civilian.employed,diff.us.house,i.35000.49999,abroad.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
6488,a.40.49,f,civilian.employed,same.house,i.65000.74999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
6489,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,public,without.disability,state,with.insurance,asian
6490,a.40.49,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6491,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6492,a.50.59,m,civilian.employed,same.house,i.75000.99999,puerto.rico.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6493,a.50.59,f,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
6494,a.10.19,m,not.in.labor.force,same.house,i.0.9999,naturalization,never,no.schooling,without.disability,not.working,with.insurance,asian
6495,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,with.disability,private.profit,with.insurance,white
6496,a.30.39,f,civilian.employed,same.house,i.75000.99999,not.citizen,never,no.schooling,without.disability,private.profit,with.insurance,white
6497,a.20.29,m,not.in.labor.force,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,not.working,with.insurance,asian
6498,a.0.9,m,not.in.labor.force,diff.us.house,i.75000.99999,not.citizen,never,public,without.disability,not.working,with.insurance,two
6499,a.40.49,m,civilian.employed,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,black
6500,a.40.49,m,civilian.employed,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,federal,with.insurance,white
6501,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6502,a.20.29,m,civilian.employed,same.house,i.10000.14999,us.born,never,private,without.disability,private.profit,with.insurance,white
6503,a.40.49,m,civilian.employed,same.house,i.25000.34999,puerto.rico.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6504,a.70.79,f,not.in.labor.force,same.house,i.0.9999,naturalization,widowed,no.schooling,without.disability,self.employed.no.corp,with.insurance,asian
6505,a.0.9,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6506,a.10.19,m,civilian.employed,same.house,i.75000.99999,not.citizen,never,public,without.disability,private.profit,with.insurance,asian
6507,a.0.9,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,married,private,without.disability,not.working,with.insurance,white
6508,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6509,a.50.59,m,armed.forces,diff.us.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6510,a.50.59,f,civilian.employed,same.house,i.65000.74999,us.born,divorced,no.schooling,without.disability,federal,with.insurance,white
6511,a.70.79,m,unemployed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6512,a.20.29,f,not.in.labor.force,same.house,i.0.9999,not.citizen,never,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
6513,a.50.59,f,armed.forces,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6514,a.10.19,f,not.in.labor.force,diff.us.house,i.75000.99999,abroad.born,never,public,without.disability,not.working,with.insurance,asian
6515,a.40.49,f,armed.forces,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6516,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
6517,a.50.59,m,civilian.employed,same.house,i.10000.14999,not.citizen,married,no.schooling,without.disability,federal,with.insurance,asian
6518,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6519,a.70.79,f,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
6520,a.30.39,m,civilian.employed,diff.us.house,i.50000.64999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,other
6521,a.70.79,m,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6522,a.50.59,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,with.disability,local,with.insurance,white
6523,a.40.49,f,civilian.employed,same.house,i.25000.34999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,asian
6524,a.20.29,m,civilian.employed,same.house,i.25000.34999,abroad.born,never,public,without.disability,private.profit,with.insurance,two
6525,a.10.19,f,not.in.labor.force,same.house,i.0.9999,puerto.rico.born,never,public,without.disability,not.working,with.insurance,white
6526,a.50.59,f,civilian.employed,same.house,i.25000.34999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
6527,a.30.39,m,not.in.labor.force,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,other
6528,a.50.59,f,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,state,with.insurance,white
6529,a.10.19,m,not.in.labor.force,diff.us.house,i.0.9999,naturalization,never,public,without.disability,not.working,without.insurance,white
6530,a.30.39,f,civilian.employed,same.house,i.65000.74999,us.born,never,no.schooling,without.disability,local,with.insurance,white
6531,a.60.69,m,civilian.employed,same.house,i.35000.49999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
6532,a.60.69,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6533,a.50.59,m,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,other
6534,a.20.29,m,civilian.employed,diff.us.house,i.10000.14999,us.born,married,no.schooling,without.disability,private.profit,without.insurance,white
6535,a.20.29,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6536,a.50.59,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6537,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6538,a.30.39,m,civilian.employed,same.house,i.50000.64999,abroad.born,married,no.schooling,without.disability,self.employed.corp,with.insurance,white
6539,a.20.29,f,civilian.employed,same.house,i.35000.49999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
6540,a.40.49,f,civilian.employed,same.house,i.10000.14999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,white
6541,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,self.employed.corp,with.insurance,white
